file;filesize;entropy
_bb-Autosave.color1.jpg;1813583;0.669922
_bb-Autosave.color3.jpg;520572;0.407244
_bb-SBOA2022_Gesamtplan_1-1_v2.jpg;2067814;0.599413
_bb-cirrus-1.jpg;3580035;0.672235
_bb-m31.jpg;2007452;0.710026
